stop_id,line_id,machine_id,stop_type,start_time,end_time,duration_minutes,description,operator,resolved
1760,L3,M3-1,Changement_Format,2024-06-11 14:54:26.637849,2024-06-11 15:21:26.637849,27,Changement_Format sur M3-1,OP7,True
1761,L3,M3-2,Bourrage,2024-06-11 12:04:26.637849,2024-06-11 12:27:26.637849,23,Bourrage sur M3-2,OP12,True
1762,L3,M3-1,Reglage,2024-06-11 19:45:26.637849,2024-06-11 19:56:26.637849,11,Reglage sur M3-1,OP6,True
1763,L3,M3-2,Bourrage,2024-06-11 10:51:26.637849,2024-06-11 11:12:26.637849,21,Bourrage sur M3-2,OP5,True
1764,L3,M3-2,Reglage,2024-06-11 17:40:26.637849,2024-06-11 18:21:26.637849,41,Reglage sur M3-2,OP11,True
1765,L3,M3-1,Panne_Mecanique,2024-06-11 18:09:26.637849,2024-06-11 18:22:26.637849,13,Panne_Mecanique sur M3-1,OP14,True
1766,L3,M3-1,Bourrage,2024-06-11 19:54:26.637849,2024-06-11 21:29:26.637849,95,Bourrage sur M3-1,OP2,True
1767,L1,M1-1,Maintenance_Preventive,2024-06-12 10:50:26.637849,2024-06-12 11:05:26.637849,15,Maintenance_Preventive sur M1-1,OP4,True
1768,L1,M1-2,Attente_Operateur,2024-06-12 13:03:26.637849,2024-06-12 13:16:26.637849,13,Attente_Operateur sur M1-2,OP10,True
1769,L1,M1-2,Panne_Electrique,2024-06-12 17:12:26.637849,2024-06-12 17:41:26.637849,29,Panne_Electrique sur M1-2,OP11,True
1770,L1,M1-2,Panne_Mecanique,2024-06-12 12:46:26.637849,2024-06-12 12:51:26.637849,5,Panne_Mecanique sur M1-2,OP3,True
1771,L1,M1-3,Panne_Mecanique,2024-06-12 11:34:26.637849,2024-06-12 13:24:26.637849,110,Panne_Mecanique sur M1-3,OP1,True
1772,L2,M2-3,Probleme_Qualite,2024-06-12 08:09:26.637849,2024-06-12 09:37:26.637849,88,Probleme_Qualite sur M2-3,OP4,True
1773,L2,M2-4,Attente_Operateur,2024-06-12 12:33:26.637849,2024-06-12 14:15:26.637849,102,Attente_Operateur sur M2-4,OP2,True
1774,L2,M2-1,Nettoyage,2024-06-12 20:53:26.637849,2024-06-12 22:43:26.637849,110,Nettoyage sur M2-1,OP10,True
1775,L2,M2-4,Nettoyage,2024-06-12 10:32:26.637849,2024-06-12 11:51:26.637849,79,Nettoyage sur M2-4,OP3,True
1776,L2,M2-2,Nettoyage,2024-06-12 14:04:26.637849,2024-06-12 14:34:26.637849,30,Nettoyage sur M2-2,OP11,True
1777,L2,M2-3,Panne_Mecanique,2024-06-12 08:44:26.637849,2024-06-12 09:48:26.637849,64,Panne_Mecanique sur M2-3,OP10,True
1778,L2,M2-1,Panne_Electrique,2024-06-12 16:48:26.637849,2024-06-12 18:40:26.637849,112,Panne_Electrique sur M2-1,OP3,True
1779,L2,M2-4,Panne_Mecanique,2024-06-12 06:51:26.637849,2024-06-12 07:41:26.637849,50,Panne_Mecanique sur M2-4,OP3,True
1780,L3,M3-2,Attente_Operateur,2024-06-12 13:34:26.637849,2024-06-12 15:07:26.637849,93,Attente_Operateur sur M3-2,OP11,True
1781,L3,M3-1,Probleme_Qualite,2024-06-12 14:17:26.637849,2024-06-12 16:12:26.637849,115,Probleme_Qualite sur M3-1,OP6,True
1782,L3,M3-1,Attente_Operateur,2024-06-12 13:50:26.637849,2024-06-12 15:32:26.637849,102,Attente_Operateur sur M3-1,OP6,True
1783,L3,M3-1,Probleme_Qualite,2024-06-12 15:16:26.637849,2024-06-12 15:53:26.637849,37,Probleme_Qualite sur M3-1,OP8,True
1784,L3,M3-2,Attente_Materiel,2024-06-12 15:40:26.637849,2024-06-12 15:58:26.637849,18,Attente_Materiel sur M3-2,OP1,True
1785,L3,M3-1,Attente_Operateur,2024-06-12 16:25:26.637849,2024-06-12 17:30:26.637849,65,Attente_Operateur sur M3-1,OP12,True
1786,L1,M1-1,Attente_Materiel,2024-06-13 20:52:26.637849,2024-06-13 22:29:26.637849,97,Attente_Materiel sur M1-1,OP11,True
1787,L1,M1-3,Changement_Format,2024-06-13 11:25:26.637849,2024-06-13 12:26:26.637849,61,Changement_Format sur M1-3,OP4,True
1788,L1,M1-2,Maintenance_Preventive,2024-06-13 15:57:26.637849,2024-06-13 16:38:26.637849,41,Maintenance_Preventive sur M1-2,OP5,True
1789,L1,M1-3,Attente_Materiel,2024-06-13 12:12:26.637849,2024-06-13 12:54:26.637849,42,Attente_Materiel sur M1-3,OP12,True
1790,L1,M1-3,Bourrage,2024-06-13 18:06:26.637849,2024-06-13 18:34:26.637849,28,Bourrage sur M1-3,OP14,True
1791,L1,M1-2,Bourrage,2024-06-13 14:00:26.637849,2024-06-13 15:20:26.637849,80,Bourrage sur M1-2,OP3,True
1792,L1,M1-2,Panne_Mecanique,2024-06-13 08:48:26.637849,2024-06-13 09:38:26.637849,50,Panne_Mecanique sur M1-2,OP5,True
1793,L2,M2-1,Maintenance_Preventive,2024-06-13 09:03:26.637849,2024-06-13 10:44:26.637849,101,Maintenance_Preventive sur M2-1,OP9,True
1794,L2,M2-2,Bourrage,2024-06-13 20:22:26.637849,2024-06-13 20:44:26.637849,22,Bourrage sur M2-2,OP3,True
1795,L2,M2-2,Attente_Operateur,2024-06-13 05:35:26.637849,2024-06-13 05:56:26.637849,21,Attente_Operateur sur M2-2,OP8,True
1796,L2,M2-2,Probleme_Qualite,2024-06-13 16:48:26.637849,2024-06-13 18:12:26.637849,84,Probleme_Qualite sur M2-2,OP6,True
1797,L2,M2-4,Panne_Mecanique,2024-06-13 13:19:26.637849,2024-06-13 13:36:26.637849,17,Panne_Mecanique sur M2-4,OP3,True
1798,L2,M2-2,Maintenance_Preventive,2024-06-13 08:50:26.637849,2024-06-13 10:14:26.637849,84,Maintenance_Preventive sur M2-2,OP3,True
1799,L2,M2-4,Bourrage,2024-06-13 06:54:26.637849,2024-06-13 07:44:26.637849,50,Bourrage sur M2-4,OP10,True
1800,L2,M2-1,Reglage,2024-06-13 20:07:26.637849,2024-06-13 21:23:26.637849,76,Reglage sur M2-1,OP3,True
1801,L2,M2-2,Probleme_Qualite,2024-06-13 15:19:26.637849,2024-06-13 15:26:26.637849,7,Probleme_Qualite sur M2-2,OP2,True
1802,L2,M2-3,Bourrage,2024-06-13 19:27:26.637849,2024-06-13 20:34:26.637849,67,Bourrage sur M2-3,OP13,True
1803,L3,M3-2,Changement_Format,2024-06-13 13:23:26.637849,2024-06-13 14:18:26.637849,55,Changement_Format sur M3-2,OP3,True
1804,L3,M3-1,Probleme_Qualite,2024-06-13 20:34:26.637849,2024-06-13 21:40:26.637849,66,Probleme_Qualite sur M3-1,OP14,True
1805,L3,M3-1,Probleme_Qualite,2024-06-13 07:03:26.637849,2024-06-13 07:32:26.637849,29,Probleme_Qualite sur M3-1,OP11,True
1806,L3,M3-1,Panne_Electrique,2024-06-13 05:42:26.637849,2024-06-13 07:14:26.637849,92,Panne_Electrique sur M3-1,OP14,True
1807,L3,M3-1,Nettoyage,2024-06-13 13:29:26.637849,2024-06-13 14:18:26.637849,49,Nettoyage sur M3-1,OP5,True
1808,L1,M1-1,Attente_Materiel,2024-06-14 19:48:26.637849,2024-06-14 20:39:26.637849,51,Attente_Materiel sur M1-1,OP2,True
1809,L1,M1-2,Bourrage,2024-06-14 11:36:26.637849,2024-06-14 12:58:26.637849,82,Bourrage sur M1-2,OP5,True
1810,L1,M1-1,Reglage,2024-06-14 14:19:26.637849,2024-06-14 14:27:26.637849,8,Reglage sur M1-1,OP3,True
1811,L1,M1-1,Attente_Materiel,2024-06-14 18:55:26.637849,2024-06-14 19:31:26.637849,36,Attente_Materiel sur M1-1,OP7,True
1812,L1,M1-3,Panne_Electrique,2024-06-14 20:48:26.637849,2024-06-14 22:24:26.637849,96,Panne_Electrique sur M1-3,OP8,True
1813,L1,M1-2,Changement_Format,2024-06-14 20:23:26.637849,2024-06-14 22:02:26.637849,99,Changement_Format sur M1-2,OP12,True
1814,L1,M1-3,Maintenance_Preventive,2024-06-14 17:01:26.637849,2024-06-14 18:58:26.637849,117,Maintenance_Preventive sur M1-3,OP10,True
1815,L1,M1-2,Panne_Electrique,2024-06-14 16:47:26.637849,2024-06-14 17:25:26.637849,38,Panne_Electrique sur M1-2,OP6,True
1816,L1,M1-2,Attente_Materiel,2024-06-14 18:53:26.637849,2024-06-14 20:08:26.637849,75,Attente_Materiel sur M1-2,OP8,True
1817,L1,M1-1,Maintenance_Preventive,2024-06-14 10:54:26.637849,2024-06-14 12:11:26.637849,77,Maintenance_Preventive sur M1-1,OP12,True
1818,L1,M1-3,Maintenance_Preventive,2024-06-14 13:42:26.637849,2024-06-14 13:53:26.637849,11,Maintenance_Preventive sur M1-3,OP9,True
1819,L1,M1-2,Nettoyage,2024-06-14 16:19:26.637849,2024-06-14 16:44:26.637849,25,Nettoyage sur M1-2,OP14,True
1820,L1,M1-3,Maintenance_Preventive,2024-06-14 09:24:26.637849,2024-06-14 10:20:26.637849,56,Maintenance_Preventive sur M1-3,OP4,True
1821,L1,M1-3,Maintenance_Preventive,2024-06-14 15:48:26.637849,2024-06-14 16:54:26.637849,66,Maintenance_Preventive sur M1-3,OP3,True
1822,L1,M1-1,Attente_Materiel,2024-06-14 10:41:26.637849,2024-06-14 11:30:26.637849,49,Attente_Materiel sur M1-1,OP7,True
1823,L2,M2-4,Changement_Format,2024-06-14 19:31:26.637849,2024-06-14 19:48:26.637849,17,Changement_Format sur M2-4,OP9,True
1824,L2,M2-3,Changement_Format,2024-06-14 19:43:26.637849,2024-06-14 20:47:26.637849,64,Changement_Format sur M2-3,OP14,True
1825,L2,M2-1,Probleme_Qualite,2024-06-14 17:30:26.637849,2024-06-14 19:14:26.637849,104,Probleme_Qualite sur M2-1,OP2,True
1826,L2,M2-2,Attente_Operateur,2024-06-14 09:57:26.637849,2024-06-14 11:39:26.637849,102,Attente_Operateur sur M2-2,OP13,True
1827,L2,M2-4,Nettoyage,2024-06-14 20:29:26.637849,2024-06-14 21:37:26.637849,68,Nettoyage sur M2-4,OP12,True
1828,L2,M2-4,Panne_Electrique,2024-06-14 18:23:26.637849,2024-06-14 19:54:26.637849,91,Panne_Electrique sur M2-4,OP10,True
1829,L2,M2-3,Panne_Electrique,2024-06-14 05:40:26.637849,2024-06-14 06:26:26.637849,46,Panne_Electrique sur M2-3,OP2,True
1830,L2,M2-3,Bourrage,2024-06-14 07:43:26.637849,2024-06-14 08:21:26.637849,38,Bourrage sur M2-3,OP13,True
1831,L3,M3-1,Attente_Operateur,2024-06-14 10:26:26.637849,2024-06-14 10:38:26.637849,12,Attente_Operateur sur M3-1,OP7,True
1832,L3,M3-2,Changement_Format,2024-06-14 20:30:26.637849,2024-06-14 22:16:26.637849,106,Changement_Format sur M3-2,OP9,True
1833,L3,M3-1,Bourrage,2024-06-14 18:02:26.637849,2024-06-14 19:58:26.637849,116,Bourrage sur M3-1,OP14,True
1834,L3,M3-1,Panne_Mecanique,2024-06-14 09:02:26.637849,2024-06-14 10:33:26.637849,91,Panne_Mecanique sur M3-1,OP12,True
1835,L3,M3-1,Attente_Operateur,2024-06-14 15:15:26.637849,2024-06-14 16:13:26.637849,58,Attente_Operateur sur M3-1,OP7,True
1836,L3,M3-2,Changement_Format,2024-06-14 18:58:26.637849,2024-06-14 20:03:26.637849,65,Changement_Format sur M3-2,OP3,True
1837,L1,M1-3,Panne_Electrique,2024-06-15 14:56:26.637849,2024-06-15 15:52:26.637849,56,Panne_Electrique sur M1-3,OP14,True
1838,L1,M1-3,Probleme_Qualite,2024-06-15 17:42:26.637849,2024-06-15 19:00:26.637849,78,Probleme_Qualite sur M1-3,OP1,True
1839,L1,M1-3,Changement_Format,2024-06-15 11:40:26.637849,2024-06-15 13:36:26.637849,116,Changement_Format sur M1-3,OP12,True
1840,L2,M2-2,Panne_Electrique,2024-06-15 12:50:26.637849,2024-06-15 13:22:26.637849,32,Panne_Electrique sur M2-2,OP8,True
1841,L2,M2-4,Probleme_Qualite,2024-06-15 06:29:26.637849,2024-06-15 08:04:26.637849,95,Probleme_Qualite sur M2-4,OP1,True
1842,L2,M2-4,Nettoyage,2024-06-15 19:24:26.637849,2024-06-15 21:17:26.637849,113,Nettoyage sur M2-4,OP8,True
1843,L2,M2-2,Maintenance_Preventive,2024-06-15 11:16:26.637849,2024-06-15 12:15:26.637849,59,Maintenance_Preventive sur M2-2,OP1,True
1844,L2,M2-2,Panne_Electrique,2024-06-15 06:02:26.637849,2024-06-15 06:55:26.637849,53,Panne_Electrique sur M2-2,OP1,True
1845,L2,M2-1,Changement_Format,2024-06-15 16:26:26.637849,2024-06-15 17:00:26.637849,34,Changement_Format sur M2-1,OP6,True
1846,L2,M2-3,Changement_Format,2024-06-15 18:46:26.637849,2024-06-15 20:36:26.637849,110,Changement_Format sur M2-3,OP7,True
1847,L2,M2-4,Panne_Mecanique,2024-06-15 06:18:26.637849,2024-06-15 08:04:26.637849,106,Panne_Mecanique sur M2-4,OP12,True
1848,L2,M2-4,Attente_Materiel,2024-06-15 17:56:26.637849,2024-06-15 19:31:26.637849,95,Attente_Materiel sur M2-4,OP3,True
1849,L2,M2-2,Attente_Operateur,2024-06-15 14:52:26.637849,2024-06-15 16:36:26.637849,104,Attente_Operateur sur M2-2,OP13,True
1850,L2,M2-4,Changement_Format,2024-06-15 14:53:26.637849,2024-06-15 16:34:26.637849,101,Changement_Format sur M2-4,OP5,True
1851,L2,M2-2,Bourrage,2024-06-15 10:10:26.637849,2024-06-15 11:21:26.637849,71,Bourrage sur M2-2,OP1,True
1852,L3,M3-1,Bourrage,2024-06-15 13:24:26.637849,2024-06-15 14:07:26.637849,43,Bourrage sur M3-1,OP1,True
1853,L3,M3-1,Bourrage,2024-06-15 14:30:26.637849,2024-06-15 15:01:26.637849,31,Bourrage sur M3-1,OP2,True
1854,L3,M3-2,Nettoyage,2024-06-15 12:25:26.637849,2024-06-15 14:06:26.637849,101,Nettoyage sur M3-2,OP4,True
1855,L3,M3-2,Probleme_Qualite,2024-06-15 14:53:26.637849,2024-06-15 15:52:26.637849,59,Probleme_Qualite sur M3-2,OP8,True
1856,L3,M3-2,Maintenance_Preventive,2024-06-15 09:06:26.637849,2024-06-15 10:11:26.637849,65,Maintenance_Preventive sur M3-2,OP10,True
1857,L3,M3-1,Nettoyage,2024-06-15 19:07:26.637849,2024-06-15 19:56:26.637849,49,Nettoyage sur M3-1,OP11,True
1858,L3,M3-1,Attente_Operateur,2024-06-15 10:56:26.637849,2024-06-15 11:50:26.637849,54,Attente_Operateur sur M3-1,OP9,True
1859,L3,M3-2,Attente_Materiel,2024-06-15 10:20:26.637849,2024-06-15 10:53:26.637849,33,Attente_Materiel sur M3-2,OP13,True
1860,L3,M3-2,Panne_Mecanique,2024-06-15 15:22:26.637849,2024-06-15 15:28:26.637849,6,Panne_Mecanique sur M3-2,OP4,True
1861,L1,M1-1,Maintenance_Preventive,2024-06-18 20:03:26.637849,2024-06-18 21:31:26.637849,88,Maintenance_Preventive sur M1-1,OP3,True
1862,L1,M1-2,Changement_Format,2024-06-18 16:00:26.637849,2024-06-18 17:17:26.637849,77,Changement_Format sur M1-2,OP13,True
1863,L1,M1-2,Attente_Operateur,2024-06-18 10:29:26.637849,2024-06-18 11:22:26.637849,53,Attente_Operateur sur M1-2,OP10,True
1864,L1,M1-2,Attente_Materiel,2024-06-18 21:05:26.637849,2024-06-18 21:47:26.637849,42,Attente_Materiel sur M1-2,OP2,True
1865,L1,M1-3,Bourrage,2024-06-18 18:37:26.637849,2024-06-18 20:20:26.637849,103,Bourrage sur M1-3,OP4,True
1866,L1,M1-2,Panne_Mecanique,2024-06-18 20:57:26.637849,2024-06-18 22:12:26.637849,75,Panne_Mecanique sur M1-2,OP2,True
1867,L1,M1-1,Panne_Electrique,2024-06-18 13:09:26.637849,2024-06-18 14:50:26.637849,101,Panne_Electrique sur M1-1,OP5,True
1868,L1,M1-1,Panne_Electrique,2024-06-18 13:30:26.637849,2024-06-18 13:37:26.637849,7,Panne_Electrique sur M1-1,OP12,True
1869,L1,M1-1,Changement_Format,2024-06-18 11:35:26.637849,2024-06-18 12:47:26.637849,72,Changement_Format sur M1-1,OP10,True
1870,L1,M1-2,Attente_Operateur,2024-06-18 17:02:26.637849,2024-06-18 18:52:26.637849,110,Attente_Operateur sur M1-2,OP7,True
1871,L1,M1-2,Reglage,2024-06-18 19:22:26.637849,2024-06-18 19:44:26.637849,22,Reglage sur M1-2,OP2,True
1872,L2,M2-1,Attente_Operateur,2024-06-18 20:31:26.637849,2024-06-18 22:04:26.637849,93,Attente_Operateur sur M2-1,OP6,True
1873,L2,M2-1,Attente_Operateur,2024-06-18 12:29:26.637849,2024-06-18 12:47:26.637849,18,Attente_Operateur sur M2-1,OP1,True
1874,L2,M2-4,Maintenance_Preventive,2024-06-18 14:28:26.637849,2024-06-18 14:35:26.637849,7,Maintenance_Preventive sur M2-4,OP13,True
1875,L2,M2-2,Bourrage,2024-06-18 13:13:26.637849,2024-06-18 15:00:26.637849,107,Bourrage sur M2-2,OP7,True
1876,L2,M2-4,Reglage,2024-06-18 13:00:26.637849,2024-06-18 13:55:26.637849,55,Reglage sur M2-4,OP12,True
1877,L2,M2-1,Changement_Format,2024-06-18 12:53:26.637849,2024-06-18 14:18:26.637849,85,Changement_Format sur M2-1,OP9,True
1878,L2,M2-4,Changement_Format,2024-06-18 19:40:26.637849,2024-06-18 19:48:26.637849,8,Changement_Format sur M2-4,OP8,True
1879,L3,M3-1,Nettoyage,2024-06-18 16:41:26.637849,2024-06-18 17:24:26.637849,43,Nettoyage sur M3-1,OP11,True
1880,L3,M3-2,Maintenance_Preventive,2024-06-18 14:56:26.637849,2024-06-18 15:45:26.637849,49,Maintenance_Preventive sur M3-2,OP4,True
1881,L3,M3-1,Maintenance_Preventive,2024-06-18 10:03:26.637849,2024-06-18 10:42:26.637849,39,Maintenance_Preventive sur M3-1,OP13,True
1882,L3,M3-2,Nettoyage,2024-06-18 15:54:26.637849,2024-06-18 16:42:26.637849,48,Nettoyage sur M3-2,OP6,True
1883,L3,M3-1,Attente_Operateur,2024-06-18 05:30:26.637849,2024-06-18 07:25:26.637849,115,Attente_Operateur sur M3-1,OP10,True
1884,L3,M3-2,Attente_Operateur,2024-06-18 06:20:26.637849,2024-06-18 07:31:26.637849,71,Attente_Operateur sur M3-2,OP5,True
1885,L1,M1-3,Panne_Mecanique,2024-06-19 19:49:26.637849,2024-06-19 21:15:26.637849,86,Panne_Mecanique sur M1-3,OP5,True
1886,L1,M1-1,Reglage,2024-06-19 09:42:26.637849,2024-06-19 09:51:26.637849,9,Reglage sur M1-1,OP4,True
1887,L1,M1-3,Bourrage,2024-06-19 11:54:26.637849,2024-06-19 12:05:26.637849,11,Bourrage sur M1-3,OP7,True
1888,L1,M1-1,Attente_Materiel,2024-06-19 08:13:26.637849,2024-06-19 09:00:26.637849,47,Attente_Materiel sur M1-1,OP11,True
1889,L1,M1-1,Attente_Operateur,2024-06-19 06:55:26.637849,2024-06-19 07:02:26.637849,7,Attente_Operateur sur M1-1,OP3,True
1890,L2,M2-1,Bourrage,2024-06-19 18:11:26.637849,2024-06-19 19:02:26.637849,51,Bourrage sur M2-1,OP3,True
1891,L2,M2-4,Panne_Mecanique,2024-06-19 10:49:26.637849,2024-06-19 12:39:26.637849,110,Panne_Mecanique sur M2-4,OP1,True
1892,L2,M2-1,Bourrage,2024-06-19 19:30:26.637849,2024-06-19 20:10:26.637849,40,Bourrage sur M2-1,OP10,True
1893,L2,M2-1,Nettoyage,2024-06-19 21:10:26.637849,2024-06-19 21:21:26.637849,11,Nettoyage sur M2-1,OP10,True
1894,L2,M2-1,Maintenance_Preventive,2024-06-19 09:44:26.637849,2024-06-19 09:52:26.637849,8,Maintenance_Preventive sur M2-1,OP11,True
1895,L2,M2-2,Panne_Mecanique,2024-06-19 14:06:26.637849,2024-06-19 14:32:26.637849,26,Panne_Mecanique sur M2-2,OP9,True
1896,L2,M2-1,Reglage,2024-06-19 19:42:26.637849,2024-06-19 21:30:26.637849,108,Reglage sur M2-1,OP4,True
1897,L2,M2-3,Maintenance_Preventive,2024-06-19 20:34:26.637849,2024-06-19 21:07:26.637849,33,Maintenance_Preventive sur M2-3,OP12,True
1898,L3,M3-2,Attente_Materiel,2024-06-19 11:39:26.637849,2024-06-19 12:29:26.637849,50,Attente_Materiel sur M3-2,OP13,True
1899,L3,M3-2,Attente_Operateur,2024-06-19 05:34:26.637849,2024-06-19 06:10:26.637849,36,Attente_Operateur sur M3-2,OP11,True
1900,L3,M3-2,Panne_Mecanique,2024-06-19 13:09:26.637849,2024-06-19 14:29:26.637849,80,Panne_Mecanique sur M3-2,OP12,True
1901,L1,M1-2,Maintenance_Preventive,2024-06-20 18:30:26.637849,2024-06-20 19:09:26.637849,39,Maintenance_Preventive sur M1-2,OP9,True
1902,L1,M1-1,Bourrage,2024-06-20 08:46:26.637849,2024-06-20 09:56:26.637849,70,Bourrage sur M1-1,OP13,True
1903,L1,M1-1,Attente_Operateur,2024-06-20 15:11:26.637849,2024-06-20 16:50:26.637849,99,Attente_Operateur sur M1-1,OP9,True
1904,L1,M1-3,Maintenance_Preventive,2024-06-20 20:00:26.637849,2024-06-20 20:06:26.637849,6,Maintenance_Preventive sur M1-3,OP14,True
1905,L1,M1-3,Maintenance_Preventive,2024-06-20 15:19:26.637849,2024-06-20 16:07:26.637849,48,Maintenance_Preventive sur M1-3,OP1,True
1906,L1,M1-3,Panne_Electrique,2024-06-20 13:37:26.637849,2024-06-20 14:32:26.637849,55,Panne_Electrique sur M1-3,OP6,True
1907,L1,M1-2,Reglage,2024-06-20 15:30:26.637849,2024-06-20 16:38:26.637849,68,Reglage sur M1-2,OP13,True
1908,L2,M2-3,Probleme_Qualite,2024-06-20 18:49:26.637849,2024-06-20 18:59:26.637849,10,Probleme_Qualite sur M2-3,OP12,True
1909,L2,M2-3,Nettoyage,2024-06-20 17:51:26.637849,2024-06-20 18:12:26.637849,21,Nettoyage sur M2-3,OP11,True
1910,L2,M2-1,Changement_Format,2024-06-20 15:03:26.637849,2024-06-20 16:05:26.637849,62,Changement_Format sur M2-1,OP8,True
1911,L2,M2-4,Panne_Mecanique,2024-06-20 06:32:26.637849,2024-06-20 08:29:26.637849,117,Panne_Mecanique sur M2-4,OP7,True
1912,L2,M2-2,Nettoyage,2024-06-20 12:14:26.637849,2024-06-20 12:50:26.637849,36,Nettoyage sur M2-2,OP13,True
1913,L2,M2-1,Probleme_Qualite,2024-06-20 05:22:26.637849,2024-06-20 06:06:26.637849,44,Probleme_Qualite sur M2-1,OP12,True
1914,L3,M3-1,Bourrage,2024-06-20 06:29:26.637849,2024-06-20 08:20:26.637849,111,Bourrage sur M3-1,OP13,True
1915,L3,M3-2,Reglage,2024-06-20 19:37:26.637849,2024-06-20 19:43:26.637849,6,Reglage sur M3-2,OP1,True
1916,L3,M3-1,Panne_Mecanique,2024-06-20 14:39:26.637849,2024-06-20 16:22:26.637849,103,Panne_Mecanique sur M3-1,OP5,True
1917,L3,M3-2,Nettoyage,2024-06-20 14:30:26.637849,2024-06-20 16:13:26.637849,103,Nettoyage sur M3-2,OP3,True
1918,L3,M3-1,Panne_Mecanique,2024-06-20 12:01:26.637849,2024-06-20 13:59:26.637849,118,Panne_Mecanique sur M3-1,OP6,True
1919,L3,M3-2,Changement_Format,2024-06-20 07:01:26.637849,2024-06-20 08:43:26.637849,102,Changement_Format sur M3-2,OP10,True
1920,L3,M3-1,Changement_Format,2024-06-20 19:32:26.637849,2024-06-20 20:34:26.637849,62,Changement_Format sur M3-1,OP6,True
1921,L1,M1-3,Panne_Electrique,2024-06-21 20:15:26.637849,2024-06-21 20:30:26.637849,15,Panne_Electrique sur M1-3,OP11,True
1922,L1,M1-3,Panne_Mecanique,2024-06-21 20:08:26.637849,2024-06-21 22:06:26.637849,118,Panne_Mecanique sur M1-3,OP10,True
1923,L1,M1-3,Panne_Electrique,2024-06-21 06:15:26.637849,2024-06-21 06:39:26.637849,24,Panne_Electrique sur M1-3,OP2,True
1924,L1,M1-3,Attente_Materiel,2024-06-21 07:51:26.637849,2024-06-21 08:20:26.637849,29,Attente_Materiel sur M1-3,OP8,True
1925,L1,M1-2,Probleme_Qualite,2024-06-21 10:06:26.637849,2024-06-21 10:39:26.637849,33,Probleme_Qualite sur M1-2,OP11,True
1926,L1,M1-2,Nettoyage,2024-06-21 10:49:26.637849,2024-06-21 12:06:26.637849,77,Nettoyage sur M1-2,OP9,True
1927,L1,M1-2,Probleme_Qualite,2024-06-21 17:19:26.637849,2024-06-21 18:41:26.637849,82,Probleme_Qualite sur M1-2,OP5,True
1928,L1,M1-3,Maintenance_Preventive,2024-06-21 12:01:26.637849,2024-06-21 13:07:26.637849,66,Maintenance_Preventive sur M1-3,OP12,True
1929,L1,M1-3,Panne_Electrique,2024-06-21 08:25:26.637849,2024-06-21 10:06:26.637849,101,Panne_Electrique sur M1-3,OP3,True
1930,L1,M1-2,Maintenance_Preventive,2024-06-21 09:00:26.637849,2024-06-21 10:15:26.637849,75,Maintenance_Preventive sur M1-2,OP14,True
1931,L1,M1-1,Reglage,2024-06-21 10:22:26.637849,2024-06-21 11:05:26.637849,43,Reglage sur M1-1,OP3,True
1932,L2,M2-1,Panne_Electrique,2024-06-21 17:19:26.637849,2024-06-21 17:56:26.637849,37,Panne_Electrique sur M2-1,OP8,True
1933,L2,M2-1,Changement_Format,2024-06-21 07:52:26.637849,2024-06-21 08:00:26.637849,8,Changement_Format sur M2-1,OP2,True
1934,L2,M2-1,Maintenance_Preventive,2024-06-21 12:17:26.637849,2024-06-21 12:28:26.637849,11,Maintenance_Preventive sur M2-1,OP8,True
1935,L2,M2-3,Nettoyage,2024-06-21 09:08:26.637849,2024-06-21 10:56:26.637849,108,Nettoyage sur M2-3,OP4,True
1936,L2,M2-4,Panne_Electrique,2024-06-21 16:08:26.637849,2024-06-21 16:47:26.637849,39,Panne_Electrique sur M2-4,OP10,True
1937,L2,M2-4,Attente_Materiel,2024-06-21 17:00:26.637849,2024-06-21 17:30:26.637849,30,Attente_Materiel sur M2-4,OP11,True
1938,L2,M2-4,Panne_Mecanique,2024-06-21 17:21:26.637849,2024-06-21 18:04:26.637849,43,Panne_Mecanique sur M2-4,OP12,True
1939,L2,M2-4,Bourrage,2024-06-21 06:25:26.637849,2024-06-21 08:02:26.637849,97,Bourrage sur M2-4,OP10,True
1940,L2,M2-4,Nettoyage,2024-06-21 21:10:26.637849,2024-06-21 21:31:26.637849,21,Nettoyage sur M2-4,OP1,True
1941,L2,M2-1,Panne_Electrique,2024-06-21 16:18:26.637849,2024-06-21 17:05:26.637849,47,Panne_Electrique sur M2-1,OP8,True
1942,L3,M3-2,Nettoyage,2024-06-21 18:58:26.637849,2024-06-21 19:27:26.637849,29,Nettoyage sur M3-2,OP11,True
1943,L3,M3-1,Changement_Format,2024-06-21 12:21:26.637849,2024-06-21 12:29:26.637849,8,Changement_Format sur M3-1,OP7,True
1944,L3,M3-1,Bourrage,2024-06-21 19:34:26.637849,2024-06-21 20:51:26.637849,77,Bourrage sur M3-1,OP13,True
1945,L3,M3-2,Panne_Electrique,2024-06-21 19:21:26.637849,2024-06-21 20:51:26.637849,90,Panne_Electrique sur M3-2,OP8,True
1946,L3,M3-1,Panne_Mecanique,2024-06-21 17:26:26.637849,2024-06-21 18:00:26.637849,34,Panne_Mecanique sur M3-1,OP9,True
1947,L3,M3-1,Panne_Mecanique,2024-06-21 19:02:26.637849,2024-06-21 19:10:26.637849,8,Panne_Mecanique sur M3-1,OP13,True
1948,L3,M3-2,Nettoyage,2024-06-21 12:55:26.637849,2024-06-21 13:41:26.637849,46,Nettoyage sur M3-2,OP14,True
